#Y   U
0.000000000   0.000000000
0.000075299   0.002371138
0.000301180   0.009488090
0.000677617   0.021344584
0.001204550   0.037927700
0.001881844   0.059215459
0.002709515   0.085161759
0.003687392   0.115648661
0.004815307   0.150429568
0.006093087   0.189086338
0.007520564   0.230932787
0.009097396   0.275046856
0.010823584   0.320297417
0.012698615   0.365467566
0.014722492   0.409431533
0.016894702   0.451256539
0.019215245   0.490272482
0.021682931   0.526120190
0.024298779   0.558649559
0.027061088   0.587973166
0.029968153   0.614241114
0.033023383   0.637667834
0.036223369   0.658682193
0.039569816   0.677391404
0.043059316   0.694224334
0.046693574   0.709395414
0.050472590   0.723119077
0.054392956   0.735609754
0.058456377   0.747028270
0.062661149   0.757535449
0.067007272   0.767292115
0.071494746   0.776351877
0.076121869   0.784821950
0.080886936   0.792809550
0.085791652   0.800421894
0.090832610   0.807658982
0.096011512   0.814628029
0.101326657   0.821329037
0.106776342   0.827815611
0.112360565   0.834141362
0.118079327   0.840252681
0.123930925   0.846256783
0.129913657   0.852153669
0.136027521   0.857889731
0.142272518   0.863625793
0.148645243   0.869201031
0.155147397   0.874722661
0.161777278   0.880137075
0.168531480   0.885497880
0.175411707   0.890751470
0.182411145   0.895951451
0.189546825   0.901044217
0.196801717   0.906083374
0.204158790   0.911068923
0.211652106   0.916000865
0.219264633   0.920932806
0.226996373   0.925757531
0.234830293   0.930528648
0.242800456   0.935246157
0.250872801   0.939910058
0.259047327   0.944573959
0.267341065   0.949130644
0.275754015   0.953633720
0.284269146   0.958136797
0.292903490   0.962586266
0.301622984   0.966982127
0.310461690   0.971377987
0.319402578   0.975773848
0.328445648   0.980062492
0.337590899   0.984351137
0.346821301   0.988586173
0.356170916   0.992821210
0.365605681   0.997002638
0.375142628   1.001184067
0.384764727   1.005365495
0.394489007   1.009493316
0.404298438   1.013567528
0.414210051   1.017588132
0.424189785   1.021555128
0.434271701   1.025414908
0.444438768   1.029221080
0.454673956   1.032973644
0.465011325   1.036672600
0.475416816   1.040317948
0.485907458   1.043909688
0.496466220   1.047447820
0.507110135   1.050932343
0.517822170   1.054363259
0.528602326   1.057740567
0.539467634   1.061117874
0.550401063   1.064387966
0.561385582   1.067658057
0.572455253   1.070874540
0.583576015   1.074037416
0.594764897   1.077146683
0.606004871   1.080148734
0.617312965   1.083097177
0.628689181   1.085992012
0.640116487   1.088833239
0.651577854   1.091674466
0.663107342   1.094408477
0.674687920   1.097035272
0.686319590   1.099662067
0.698002350   1.102235254
0.709719171   1.104754832
0.721487083   1.107167195
0.733289055   1.109579557
0.745142118   1.111884704
0.757029241   1.114189850
0.768950425   1.116441389
0.780905669   1.118585711
0.792894974   1.120676425
0.804918340   1.122713531
0.816958736   1.124643421
0.829050222   1.126466095
0.841141709   1.128235161
0.853284286   1.129843403
0.865426864   1.131398036
0.877603501   1.132791846
0.889780139   1.134132047
0.901990838   1.135311425
0.914201536   1.136383586
0.926446295   1.137294923
0.938691054   1.138099044
0.950935813   1.138742340
0.963197602   1.139224813
0.975459391   1.139600069
0.987738211   1.139814501
1.000000000   1.139868109
